dmu,dr,n_reps,health_count,tumor_max_count,done_count,tumor_min_count,fraction
0.017410526315789474,0.021473684210526315,10,0,10,0,0,1.0
0.017410526315789474,0.02273684210526316,10,0,10,0,0,1.0
0.017410526315789474,0.024,10,0,10,0,0,1.0
0.01898421052631579,0.0,10,10,0,0,0,0.0
0.01898421052631579,0.0012631578947368421,10,10,0,0,0,0.0
0.01898421052631579,0.0025263157894736842,10,10,0,0,0,0.0
0.01898421052631579,0.003789473684210526,10,10,0,0,0,0.0
0.01898421052631579,0.0050526315789473685,10,10,0,0,0,0.0
0.01898421052631579,0.00631578947368421,10,9,0,1,0,0.1
0.01898421052631579,0.007578947368421052,10,4,0,6,0,0.6
0.01898421052631579,0.008842105263157894,10,0,0,10,0,1.0
0.01898421052631579,0.010105263157894737,10,0,0,10,0,1.0
0.01898421052631579,0.01136842105263158,10,0,0,10,0,1.0
0.01898421052631579,0.01263157894736842,10,0,0,10,0,1.0
0.01898421052631579,0.013894736842105264,10,0,0,10,0,1.0
0.01898421052631579,0.015157894736842105,10,0,0,10,0,1.0
0.01898421052631579,0.016421052631578947,10,0,0,10,0,1.0
0.01898421052631579,0.01768421052631579,10,0,0,10,0,1.0
0.01898421052631579,0.018947368421052633,10,0,0,10,0,1.0
0.01898421052631579,0.020210526315789474,10,0,0,10,0,1.0
0.01898421052631579,0.021473684210526315,10,0,0,10,0,1.0
0.01898421052631579,0.02273684210526316,10,0,0,10,0,1.0
0.01898421052631579,0.024,10,0,0,10,0,1.0
0.020557894736842105,0.0,10,10,0,0,0,0.0
0.020557894736842105,0.0012631578947368421,10,10,0,0,0,0.0
0.020557894736842105,0.0025263157894736842,10,10,0,0,0,0.0
0.020557894736842105,0.003789473684210526,10,10,0,0,0,0.0
0.020557894736842105,0.0050526315789473685,10,10,0,0,0,0.0
0.020557894736842105,0.00631578947368421,10,10,0,0,0,0.0
0.020557894736842105,0.007578947368421052,10,8,0,2,0,0.2
0.020557894736842105,0.008842105263157894,10,7,0,3,0,0.3
0.020557894736842105,0.010105263157894737,10,8,0,2,0,0.2
0.020557894736842105,0.01136842105263158,10,9,0,1,0,0.1
0.020557894736842105,0.01263157894736842,10,5,0,5,0,0.5
0.020557894736842105,0.013894736842105264,10,5,0,5,0,0.5
0.020557894736842105,0.015157894736842105,10,5,0,5,0,0.5
0.020557894736842105,0.016421052631578947,10,5,0,5,0,0.5
0.020557894736842105,0.01768421052631579,10,5,0,5,0,0.5
0.020557894736842105,0.018947368421052633,10,2,0,8,0,0.8
0.020557894736842105,0.020210526315789474,10,3,0,7,0,0.7
0.020557894736842105,0.021473684210526315,10,2,0,8,0,0.8
0.020557894736842105,0.02273684210526316,10,7,0,3,0,0.3
0.020557894736842105,0.024,10,2,0,8,0,0.8
0.022131578947368422,0.0,10,10,0,0,0,0.0
0.022131578947368422,0.0012631578947368421,10,10,0,0,0,0.0
0.022131578947368422,0.0025263157894736842,10,10,0,0,0,0.0
0.022131578947368422,0.003789473684210526,10,10,0,0,0,0.0
0.022131578947368422,0.0050526315789473685,10,10,0,0,0,0.0
0.022131578947368422,0.00631578947368421,10,10,0,0,0,0.0
0.022131578947368422,0.007578947368421052,10,10,0,0,0,0.0
0.022131578947368422,0.008842105263157894,10,10,0,0,0,0.0
0.022131578947368422,0.010105263157894737,10,10,0,0,0,0.0
0.022131578947368422,0.01136842105263158,10,10,0,0,0,0.0
0.022131578947368422,0.01263157894736842,10,10,0,0,0,0.0
0.022131578947368422,0.013894736842105264,10,10,0,0,0,0.0
0.022131578947368422,0.015157894736842105,10,10,0,0,0,0.0
